cv_protocol,cohort_name,modality,device,task,model,seed,feature_set,outer_fold,L_id,label,probability,fold_specific_threshold
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2718,1,0.6599048438171545,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2719,0,0.2642509685829282,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2720,0,0.20776896799604097,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2721,0,0.26828381103890325,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2722,0,0.3801146199305852,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2724,0,0.1984815156708161,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2725,0,0.2110606856100882,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2726,1,0.6941850557923317,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2727,0,0.655460904041926,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2728,0,0.32857998413965106,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2729,0,0.26609120417075854,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2730,0,0.4849934907009204,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2731,1,0.6227056396504244,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2732,1,0.5026086761305729,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2733,1,0.7602727500100931,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2734,0,0.3850000835955143,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2736,0,0.3476109382075568,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2737,1,0.31614492430041236,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2738,0,0.41549969123055536,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2739,0,0.5437090483804544,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2740,0,0.2725899211751918,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2743,1,0.5147817476342121,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2745,0,0.323542559829851,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2746,0,0.4640180990099907,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2747,0,0.610268629466494,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2748,0,0.38587963456908864,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2749,1,0.5700156514843305,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2750,0,0.2060899465965728,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2751,1,0.43663276514659327,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2754,0,0.23260798173335692,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2756,0,0.1924514504838347,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2757,0,0.20658696169266477,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2758,0,0.2729803826659918,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2759,0,0.5238711175819238,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2760,1,0.5079403587927421,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2762,0,0.336553033751746,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2763,0,0.3856091123695175,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2764,1,0.38241787115111947,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2766,0,0.3657118721554677,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2767,0,0.2689164128775398,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2770,1,0.5106942492226759,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2771,1,0.4725630196432273,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2772,1,0.4850587447484334,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2775,1,0.28627022200574476,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2776,1,0.708549744139115,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2777,0,0.37065637049575645,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2779,0,0.3420178610055397,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2782,1,0.5062782603005568,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2783,0,0.38441889081150293,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2784,1,0.6104522434373697,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2785,1,0.5369926306108633,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2786,1,0.5086645369107524,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2787,0,0.366947546058024,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2789,1,0.4927508980035782,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2790,1,0.7416852600872517,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2791,1,0.32891269501609105,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2792,1,0.2563349457147221,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2793,1,0.5425096328059832,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2794,0,0.3326311030735572,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2795,1,0.46593260020017624,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2796,0,0.28610679289946955,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2799,0,0.23863260339324674,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2801,0,0.2556158575268152,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2802,1,0.5379065287609895,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2803,0,0.6191752230127653,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2804,1,0.248031596497943,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2805,0,0.23982495663221925,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2807,1,0.5079566094403466,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2808,0,0.4353956089665492,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2809,0,0.3193845956896742,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2810,1,0.464025982345144,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2812,0,0.23970295550922552,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2814,0,0.3919263171652953,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2817,0,0.3928224152574937,0.45
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__condition_aware__mean_std__none,0,eeg_deep,0,L2818,0,0.6393541656434536,0.45
